timestamp,heating_demand[kW],cooling_demand[kW],heating_setpoint,air_temperature,outdoor_temperature
2012-01-01 05:23:00 EST,+2.72467,+1.34942,+68,+68.7598,+15.082
2012-01-01 05:24:00 EST,+2.72467,+1.34942,+68,+68.7695,+15.082
2012-01-01 05:25:00 EST,+2.72467,+1.34942,+68,+68.7791,+15.082
2012-01-01 05:26:00 EST,+2.72467,+1.34942,+68,+68.7885,+15.082
2012-01-01 05:27:00 EST,+2.72467,+1.34942,+68,+68.7979,+15.082
2012-01-01 05:28:00 EST,+2.72467,+1.34942,+68,+68.8072,+15.082
2012-01-01 05:29:00 EST,+2.72467,+1.34942,+68,+68.8164,+15.082
2012-01-01 05:30:00 EST,+2.72467,+1.34942,+68,+68.8255,+15.082
2012-01-01 05:31:00 EST,+2.72467,+1.34942,+68,+68.8346,+15.082
2012-01-01 05:32:00 EST,+2.72467,+1.34942,+68,+68.8436,+15.082
2012-01-01 05:33:00 EST,+2.72467,+1.34942,+68,+68.8526,+15.082
2012-01-01 05:34:00 EST,+2.72467,+1.34942,+68,+68.8616,+15.082
2012-01-01 05:35:00 EST,+2.72467,+1.34942,+68,+68.8705,+15.082
2012-01-01 05:36:00 EST,+2.72467,+1.34942,+68,+68.8795,+15.082
2012-01-01 05:37:00 EST,+2.72467,+1.34942,+68,+68.8884,+15.082
2012-01-01 05:38:00 EST,+2.72467,+1.34942,+68,+68.8972,+15.082
2012-01-01 05:39:00 EST,+2.72467,+1.34942,+68,+68.9061,+15.082
2012-01-01 05:40:00 EST,+2.72467,+1.34942,+68,+68.9149,+15.082
2012-01-01 05:41:00 EST,+2.72467,+1.34942,+68,+68.9238,+15.082
2012-01-01 05:42:00 EST,+2.72467,+1.34942,+68,+68.9326,+15.082
2012-01-01 05:43:00 EST,+2.72467,+1.34942,+68,+68.9414,+15.082
2012-01-01 05:44:00 EST,+2.72467,+1.34942,+68,+68.9502,+15.082
2012-01-01 05:45:00 EST,+2.72467,+1.34942,+68,+68.959,+15.082
2012-01-01 05:46:00 EST,+2.72467,+1.34942,+68,+68.9678,+15.082
2012-01-01 05:47:00 EST,+2.72467,+1.34942,+68,+68.9766,+15.082
2012-01-01 05:48:00 EST,+2.72467,+1.34942,+68,+68.9853,+15.082
2012-01-01 05:49:00 EST,+2.72467,+1.34942,+68,+68.9941,+15.082
2012-01-01 05:50:00 EST,+2.72467,+1.34942,+68,+69.0028,+15.082
2012-01-01 05:51:00 EST,+2.72467,+1.34942,+68,+68.7251,+15.082
2012-01-01 05:52:00 EST,+2.72467,+1.34942,+68,+68.4887,+15.082
2012-01-01 05:53:00 EST,+2.72467,+1.34942,+68,+68.2869,+15.082
2012-01-01 05:54:00 EST,+2.72467,+1.34942,+68,+68.114,+15.082
2012-01-01 05:55:00 EST,+2.72467,+1.34942,+68,+67.9654,+15.082
2012-01-01 05:56:00 EST,+2.72467,+1.34942,+68,+67.8369,+15.082
2012-01-01 05:57:00 EST,+2.72467,+1.34942,+68,+67.7254,+15.082
2012-01-01 05:58:00 EST,+2.72467,+1.34942,+68,+67.628,+15.082
2012-01-01 05:59:00 EST,+2.72467,+1.34942,+68,+67.5424,+15.082
2012-01-01 06:00:00 EST,+2.72467,+1.34942,+68,+67.4668,+15.082
2012-01-01 06:01:00 EST,+2.72422,+1.34953,+68,+67.3994,+15.0584
2012-01-01 06:02:00 EST,+2.72378,+1.34965,+68,+67.3389,+15.0356
2012-01-01 06:03:00 EST,+2.72335,+1.34975,+68,+67.284,+15.0136
2012-01-01 06:04:00 EST,+2.72294,+1.34986,+68,+67.234,+14.9924
2012-01-01 06:05:00 EST,+2.72255,+1.34996,+68,+67.1879,+14.972
2012-01-01 06:06:00 EST,+2.72217,+1.35006,+68,+67.1452,+14.9524
2012-01-01 06:07:00 EST,+2.72181,+1.35015,+68,+67.1085,+14.9336
2012-01-01 06:08:00 EST,+2.72146,+1.35024,+68,+67.0737,+14.9156
2012-01-01 06:09:00 EST,+2.72113,+1.35032,+68,+67.0406,+14.8984
2012-01-01 06:10:00 EST,+2.72081,+1.3504,+68,+67.0089,+14.882
2012-01-01 06:11:00 EST,+2.72051,+1.35048,+68,+66.9783,+14.8664
2012-01-01 06:12:00 EST,+2.72023,+1.35055,+68,+67.2338,+14.8516
2012-01-01 06:13:00 EST,+2.71996,+1.35062,+68,+67.4488,+14.8376
2012-01-01 06:14:00 EST,+2.7197,+1.35069,+68,+67.6301,+14.8244
2012-01-01 06:15:00 EST,+2.71946,+1.35075,+68,+67.783,+14.812
2012-01-01 06:16:00 EST,+2.71924,+1.3508,+68,+67.9124,+14.8004
2012-01-01 06:17:00 EST,+2.71903,+1.35086,+68,+68.022,+14.7896
2012-01-01 06:18:00 EST,+2.71884,+1.35091,+68,+68.115,+14.7796
2012-01-01 06:19:00 EST,+2.71866,+1.35095,+68,+68.1943,+14.7704
2012-01-01 06:20:00 EST,+2.7185,+1.35099,+68,+68.2621,+14.762
2012-01-01 06:21:00 EST,+2.71835,+1.35103,+68,+68.3202,+14.7544
2012-01-01 06:22:00 EST,+2.71822,+1.35106,+68,+68.3703,+14.7476
2012-01-01 06:23:00 EST,+2.71811,+1.35109,+68,+68.4136,+14.7416
2012-01-01 06:24:00 EST,+2.71801,+1.35112,+68,+68.4514,+14.7364
2012-01-01 06:25:00 EST,+2.71792,+1.35114,+68,+68.4844,+14.732
2012-01-01 06:26:00 EST,+2.71785,+1.35116,+68,+68.5135,+14.7284
2012-01-01 06:27:00 EST,+2.7178,+1.35117,+68,+68.5394,+14.7256
2012-01-01 06:28:00 EST,+2.71776,+1.35118,+68,+68.5626,+14.7236
2012-01-01 06:29:00 EST,+2.71774,+1.35119,+68,+68.5835,+14.7224
2012-01-01 06:30:00 EST,+2.71773,+1.35119,+68,+68.6025,+14.722
2012-01-01 06:31:00 EST,+2.71774,+1.35119,+68,+68.62,+14.7224
2012-01-01 06:32:00 EST,+2.71776,+1.35118,+68,+68.6361,+14.7236
2012-01-01 06:33:00 EST,+2.7178,+1.35117,+68,+68.6512,+14.7256
2012-01-01 06:34:00 EST,+2.71785,+1.35116,+68,+68.6654,+14.7284
2012-01-01 06:35:00 EST,+2.71792,+1.35114,+68,+68.6788,+14.732
2012-01-01 06:36:00 EST,+2.71801,+1.35112,+68,+68.6917,+14.7364
2012-01-01 06:37:00 EST,+2.71811,+1.35109,+68,+68.7041,+14.7416
2012-01-01 06:38:00 EST,+2.71822,+1.35106,+68,+68.716,+14.7476
2012-01-01 06:39:00 EST,+2.71835,+1.35103,+68,+68.7277,+14.7544
2012-01-01 06:40:00 EST,+2.7185,+1.35099,+68,+68.739,+14.762
2012-01-01 06:41:00 EST,+2.71866,+1.35095,+68,+68.7502,+14.7704
2012-01-01 06:42:00 EST,+2.71884,+1.35091,+68,+68.7612,+14.7796
2012-01-01 06:43:00 EST,+2.71903,+1.35086,+68,+68.7721,+14.7896
2012-01-01 06:44:00 EST,+2.71924,+1.3508,+68,+68.7829,+14.8004
2012-01-01 06:45:00 EST,+2.71946,+1.35075,+68,+68.7937,+14.812
2012-01-01 06:46:00 EST,+2.7197,+1.35069,+68,+68.8044,+14.8244
2012-01-01 06:47:00 EST,+2.71996,+1.35062,+68,+68.8151,+14.8376
2012-01-01 06:48:00 EST,+2.72023,+1.35055,+68,+68.8258,+14.8516
2012-01-01 06:49:00 EST,+2.72051,+1.35048,+68,+68.8365,+14.8664
2012-01-01 06:50:00 EST,+2.72081,+1.3504,+68,+68.8472,+14.882
2012-01-01 06:51:00 EST,+2.72113,+1.35032,+68,+68.858,+14.8984
2012-01-01 06:52:00 EST,+2.72146,+1.35024,+68,+68.8688,+14.9156
2012-01-01 06:53:00 EST,+2.72181,+1.35015,+68,+68.8796,+14.9336
2012-01-01 06:54:00 EST,+2.72217,+1.35006,+68,+68.8905,+14.9524
2012-01-01 06:55:00 EST,+2.72255,+1.34996,+68,+68.9015,+14.972
2012-01-01 06:56:00 EST,+2.72294,+1.34986,+68,+68.9125,+14.9924
2012-01-01 06:57:00 EST,+2.72335,+1.34975,+68,+68.9236,+15.0136
2012-01-01 06:58:00 EST,+2.72378,+1.34965,+68,+68.9348,+15.0356
2012-01-01 06:59:00 EST,+2.72422,+1.34953,+68,+68.9461,+15.0584
2012-01-01 07:00:00 EST,+2.72467,+1.34942,+68,+68.9574,+15.082
2012-01-01 07:01:00 EST,+2.72543,+1.34922,+68,+68.9688,+15.1211
2012-01-01 07:02:00 EST,+2.72619,+1.34903,+68,+68.9805,+15.1606
2012-01-01 07:03:00 EST,+2.72696,+1.34883,+68,+68.9924,+15.2003
2012-01-01 07:04:00 EST,+2.72773,+1.34864,+68,+69.0045,+15.2404
2012-01-01 07:05:00 EST,+2.72852,+1.34844,+68,+68.7292,+15.2807
2012-01-01 07:06:00 EST,+2.7293,+1.34824,+68,+68.4956,+15.3214
2012-01-01 07:07:00 EST,+2.73009,+1.34804,+68,+68.3031,+15.3623
2012-01-01 07:08:00 EST,+2.73089,+1.34783,+68,+68.1388,+15.4036
2012-01-01 07:09:00 EST,+2.7317,+1.34763,+68,+67.9979,+15.4451
2012-01-01 07:10:00 EST,+2.73251,+1.34742,+68,+67.8768,+15.487
2012-01-01 07:11:00 EST,+2.73333,+1.34722,+68,+67.7722,+15.5291
2012-01-01 07:12:00 EST,+2.73415,+1.34701,+68,+67.6814,+15.5716
2012-01-01 07:13:00 EST,+2.73498,+1.3468,+68,+67.6021,+15.6143
2012-01-01 07:14:00 EST,+2.73582,+1.34658,+68,+67.5324,+15.6574
2012-01-01 07:15:00 EST,+2.73666,+1.34637,+68,+67.4709,+15.7007
2012-01-01 07:16:00 EST,+2.73751,+1.34616,+68,+67.4162,+15.7444
2012-01-01 07:17:00 EST,+2.73836,+1.34594,+68,+67.3671,+15.7883
2012-01-01 07:18:00 EST,+2.73922,+1.34572,+68,+67.3228,+15.8326
2012-01-01 07:19:00 EST,+2.74009,+1.3455,+68,+67.2824,+15.8771
2012-01-01 07:20:00 EST,+2.74096,+1.34528,+68,+67.2455,+15.922
2012-01-01 07:21:00 EST,+2.74184,+1.34506,+68,+67.2113,+15.9671
2012-01-01 07:22:00 EST,+2.74272,+1.34484,+68,+67.1795,+16.0126
2012-01-01 07:23:00 EST,+2.74361,+1.34461,+68,+67.1497,+16.0583
2012-01-01 07:24:00 EST,+2.74451,+1.34438,+68,+67.1215,+16.1044
2012-01-01 07:25:00 EST,+2.74542,+1.34416,+68,+67.0948,+16.1507
2012-01-01 07:26:00 EST,+2.74633,+1.34393,+68,+67.0693,+16.1974
2012-01-01 07:27:00 EST,+2.74724,+1.34369,+68,+67.0447,+16.2443
2012-01-01 07:28:00 EST,+2.74816,+1.34346,+68,+67.0211,+16.2916
2012-01-01 07:29:00 EST,+2.74909,+1.34323,+68,+66.9981,+16.3391
2012-01-01 07:30:00 EST,+2.75003,+1.34299,+68,+67.2707,+16.387
2012-01-01 07:31:00 EST,+2.75097,+1.34276,+68,+67.5016,+16.4351
2012-01-01 07:32:00 EST,+2.75192,+1.34252,+68,+67.6976,+16.4836
2012-01-01 07:33:00 EST,+2.75287,+1.34228,+68,+67.8645,+16.5323
2012-01-01 07:34:00 EST,+2.75383,+1.34204,+68,+68.007,+16.5814
2012-01-01 07:35:00 EST,+2.7548,+1.34179,+68,+68.1291,+16.6307
2012-01-01 07:36:00 EST,+2.75577,+1.34155,+68,+68.2343,+16.6804
2012-01-01 07:37:00 EST,+2.75675,+1.3413,+68,+68.3252,+16.7303
2012-01-01 07:38:00 EST,+2.75774,+1.34105,+68,+68.4043,+16.7806
2012-01-01 07:39:00 EST,+2.75873,+1.34081,+68,+68.4735,+16.8311
2012-01-01 07:40:00 EST,+2.75973,+1.34056,+68,+68.5345,+16.882
2012-01-01 07:41:00 EST,+2.76073,+1.3403,+68,+68.5885,+16.9331
2012-01-01 07:42:00 EST,+2.76174,+1.34005,+68,+68.6368,+16.9846
2012-01-01 07:43:00 EST,+2.76276,+1.3398,+68,+68.6804,+17.0363
2012-01-01 07:44:00 EST,+2.76378,+1.33954,+68,+68.7199,+17.0884
2012-01-01 07:45:00 EST,+2.76481,+1.33928,+68,+68.7562,+17.1407
2012-01-01 07:46:00 EST,+2.76585,+1.33902,+68,+68.7896,+17.1934
2012-01-01 07:47:00 EST,+2.76689,+1.33876,+68,+68.8208,+17.2463
2012-01-01 07:48:00 EST,+2.76794,+1.3385,+68,+68.8501,+17.2996
2012-01-01 07:49:00 EST,+2.769,+1.33824,+68,+68.8779,+17.3531
2012-01-01 07:50:00 EST,+2.77006,+1.33797,+68,+68.9044,+17.407
2012-01-01 07:51:00 EST,+2.77113,+1.3377,+68,+68.9298,+17.4611
2012-01-01 07:52:00 EST,+2.77221,+1.33744,+68,+68.9543,+17.5156
2012-01-01 07:53:00 EST,+2.77329,+1.33717,+68,+68.9782,+17.5703
2012-01-01 07:54:00 EST,+2.77438,+1.3369,+68,+69.0014,+17.6254
2012-01-01 07:55:00 EST,+2.77547,+1.33662,+68,+68.7205,+17.6807
2012-01-01 07:56:00 EST,+2.77657,+1.33635,+68,+68.4826,+17.7364
2012-01-01 07:57:00 EST,+2.77768,+1.33607,+68,+68.2808,+17.7923
2012-01-01 07:58:00 EST,+2.7788,+1.3358,+68,+68.1092,+17.8486
2012-01-01 07:59:00 EST,+2.77992,+1.33552,+68,+67.9628,+17.9051
2012-01-01 08:00:00 EST,+2.78105,+1.33524,+68,+67.8375,+17.962
2012-01-01 08:01:00 EST,+2.78233,+1.33492,+68,+67.73,+18.0265
2012-01-01 08:02:00 EST,+2.78361,+1.3346,+68,+67.6373,+18.0911
2012-01-01 08:03:00 EST,+2.7849,+1.33428,+68,+67.557,+18.1557
2012-01-01 08:04:00 EST,+2.78618,+1.33397,+68,+67.4872,+18.2204
2012-01-01 08:05:00 EST,+2.78747,+1.33365,+68,+67.4262,+18.2851
2012-01-01 08:06:00 EST,+2.78876,+1.33333,+68,+67.3728,+18.3499
2012-01-01 08:07:00 EST,+2.79006,+1.33301,+68,+67.3347,+18.4147
2012-01-01 08:08:00 EST,+2.79135,+1.33269,+68,+67.3005,+18.4796
2012-01-01 08:09:00 EST,+2.79265,+1.33237,+68,+67.2696,+18.5445
2012-01-01 08:10:00 EST,+2.79395,+1.33205,+68,+67.2416,+18.6095
2012-01-01 08:11:00 EST,+2.79525,+1.33173,+68,+67.2158,+18.6745
2012-01-01 08:12:00 EST,+2.79655,+1.33141,+68,+67.1921,+18.7396
2012-01-01 08:13:00 EST,+2.79785,+1.33109,+68,+67.1701,+18.8047
2012-01-01 08:14:00 EST,+2.79916,+1.33077,+68,+67.1494,+18.8699
2012-01-01 08:15:00 EST,+2.80047,+1.33045,+68,+67.13,+18.9351
2012-01-01 08:16:00 EST,+2.80178,+1.33013,+68,+67.1115,+19.0004
2012-01-01 08:17:00 EST,+2.80309,+1.3298,+68,+67.0939,+19.0657
2012-01-01 08:18:00 EST,+2.8044,+1.32948,+68,+67.077,+19.1311
2012-01-01 08:19:00 EST,+2.80572,+1.32916,+68,+67.0608,+19.1965
2012-01-01 08:20:00 EST,+2.80703,+1.32884,+68,+67.0451,+19.262
2012-01-01 08:21:00 EST,+2.80835,+1.32852,+68,+67.0299,+19.3275
2012-01-01 08:22:00 EST,+2.80967,+1.32819,+68,+67.015,+19.3931
2012-01-01 08:23:00 EST,+2.811,+1.32787,+68,+67.0005,+19.4587
2012-01-01 08:24:00 EST,+2.81232,+1.32755,+68,+66.9863,+19.5244
2012-01-01 08:25:00 EST,+2.81365,+1.32722,+68,+67.2896,+19.5901
2012-01-01 08:26:00 EST,+2.81498,+1.3269,+68,+67.5477,+19.6559
2012-01-01 08:27:00 EST,+2.81631,+1.32658,+68,+67.7682,+19.7217
2012-01-01 08:28:00 EST,+2.81765,+1.32625,+68,+67.9572,+19.7876
2012-01-01 08:29:00 EST,+2.81898,+1.32593,+68,+68.1199,+19.8535
2012-01-01 08:30:00 EST,+2.82032,+1.3256,+68,+68.2606,+19.9195
2012-01-01 08:31:00 EST,+2.82166,+1.32528,+68,+68.3829,+19.9855
2012-01-01 08:32:00 EST,+2.823,+1.32495,+68,+68.4899,+20.0516
2012-01-01 08:33:00 EST,+2.82434,+1.32463,+68,+68.584,+20.1177
2012-01-01 08:34:00 EST,+2.82569,+1.3243,+68,+68.6675,+20.1839
2012-01-01 08:35:00 EST,+2.82704,+1.32397,+68,+68.742,+20.2501
2012-01-01 08:36:00 EST,+2.82839,+1.32365,+68,+68.8091,+20.3164
2012-01-01 08:37:00 EST,+2.82974,+1.32332,+68,+68.87,+20.3827
2012-01-01 08:38:00 EST,+2.83109,+1.32299,+68,+68.9257,+20.4491
2012-01-01 08:39:00 EST,+2.83245,+1.32267,+68,+68.9771,+20.5155
2012-01-01 08:40:00 EST,+2.83381,+1.32234,+68,+69.0249,+20.582
2012-01-01 08:41:00 EST,+2.83517,+1.32201,+68,+68.7449,+20.6485
2012-01-01 08:42:00 EST,+2.83653,+1.32168,+68,+68.5088,+20.7151
2012-01-01 08:43:00 EST,+2.8379,+1.32136,+68,+68.3095,+20.7817
2012-01-01 08:44:00 EST,+2.83926,+1.32103,+68,+68.1409,+20.8484
2012-01-01 08:45:00 EST,+2.84063,+1.3207,+68,+67.998,+20.9151
2012-01-01 08:46:00 EST,+2.842,+1.32037,+68,+67.8767,+20.9819
2012-01-01 08:47:00 EST,+2.84338,+1.32004,+68,+67.7734,+21.0487
2012-01-01 08:48:00 EST,+2.84475,+1.31971,+68,+67.6852,+21.1156
2012-01-01 08:49:00 EST,+2.84613,+1.31938,+68,+67.6096,+21.1825
2012-01-01 08:50:00 EST,+2.84751,+1.31905,+68,+67.5445,+21.2495
2012-01-01 08:51:00 EST,+2.84889,+1.31872,+68,+67.4883,+21.3165
2012-01-01 08:52:00 EST,+2.85028,+1.31839,+68,+67.4396,+21.3836
2012-01-01 08:53:00 EST,+2.85166,+1.31806,+68,+67.397,+21.4507
2012-01-01 08:54:00 EST,+2.85305,+1.31773,+68,+67.3596,+21.5179
2012-01-01 08:55:00 EST,+2.85444,+1.3174,+68,+67.3266,+21.5851
2012-01-01 08:56:00 EST,+2.85584,+1.31707,+68,+67.2972,+21.6524
2012-01-01 08:57:00 EST,+2.85723,+1.31674,+68,+67.271,+21.7197
2012-01-01 08:58:00 EST,+2.85863,+1.31641,+68,+67.2472,+21.7871
2012-01-01 08:59:00 EST,+2.86003,+1.31607,+68,+67.2257,+21.8545
2012-01-01 09:00:00 EST,+2.86143,+1.31574,+68,+67.206,+21.922
2012-01-01 09:01:00 EST,+2.8629,+1.3154,+68,+67.1878,+21.9925
2012-01-01 09:02:00 EST,+2.86436,+1.31505,+68,+67.171,+22.0629
2012-01-01 09:03:00 EST,+2.86583,+1.3147,+68,+67.1553,+22.1333
2012-01-01 09:04:00 EST,+2.8673,+1.31436,+68,+67.1405,+22.2036
2012-01-01 09:05:00 EST,+2.86876,+1.31401,+68,+67.1266,+22.2739
2012-01-01 09:06:00 EST,+2.87023,+1.31366,+68,+67.1136,+22.3441
2012-01-01 09:07:00 EST,+2.8717,+1.31332,+68,+67.1078,+22.4143
2012-01-01 09:08:00 EST,+2.87317,+1.31297,+68,+67.1017,+22.4844
2012-01-01 09:09:00 EST,+2.87463,+1.31263,+68,+67.0953,+22.5545
2012-01-01 09:10:00 EST,+2.8761,+1.31228,+68,+67.0886,+22.6245
2012-01-01 09:11:00 EST,+2.87757,+1.31194,+68,+67.0818,+22.6945
2012-01-01 09:12:00 EST,+2.87904,+1.3116,+68,+67.0748,+22.7644
2012-01-01 09:13:00 EST,+2.88051,+1.31125,+68,+67.0677,+22.8343
2012-01-01 09:14:00 EST,+2.88198,+1.31091,+68,+67.0606,+22.9041
2012-01-01 09:15:00 EST,+2.88345,+1.31056,+68,+67.0533,+22.9739
2012-01-01 09:16:00 EST,+2.88492,+1.31022,+68,+67.0461,+23.0436
2012-01-01 09:17:00 EST,+2.88639,+1.30988,+68,+67.0388,+23.1133
2012-01-01 09:18:00 EST,+2.88786,+1.30954,+68,+67.0315,+23.1829
2012-01-01 09:19:00 EST,+2.88934,+1.30919,+68,+67.0242,+23.2525
2012-01-01 09:20:00 EST,+2.89081,+1.30885,+68,+67.017,+23.322
2012-01-01 09:21:00 EST,+2.89228,+1.30851,+68,+67.0097,+23.3915
2012-01-01 09:22:00 EST,+2.89375,+1.30817,+68,+67.0025,+23.4609
2012-01-01 09:23:00 EST,+2.89523,+1.30782,+68,+66.9953,+23.5303
2012-01-01 09:24:00 EST,+2.8967,+1.30748,+68,+67.3351,+23.5996
2012-01-01 09:25:00 EST,+2.89817,+1.30714,+68,+67.6253,+23.6689
2012-01-01 09:26:00 EST,+2.89965,+1.3068,+68,+67.8742,+23.7381
2012-01-01 09:27:00 EST,+2.90112,+1.30646,+68,+68.0884,+23.8073
2012-01-01 09:28:00 EST,+2.9026,+1.30612,+68,+68.2738,+23.8764
2012-01-01 09:29:00 EST,+2.90407,+1.30578,+68,+68.435,+23.9455
2012-01-01 09:30:00 EST,+2.90555,+1.30544,+68,+68.576,+24.0145
2012-01-01 09:31:00 EST,+2.90703,+1.3051,+68,+68.7001,+24.0835
2012-01-01 09:32:00 EST,+2.9085,+1.30476,+68,+68.8102,+24.1524
2012-01-01 09:33:00 EST,+2.90998,+1.30442,+68,+68.9084,+24.2213
2012-01-01 09:34:00 EST,+2.91146,+1.30408,+68,+68.9969,+24.2901
2012-01-01 09:35:00 EST,+2.91294,+1.30375,+68,+69.0771,+24.3589
2012-01-01 09:36:00 EST,+2.91441,+1.30341,+68,+68.7973,+24.4276
2012-01-01 09:37:00 EST,+2.91589,+1.30307,+68,+68.5621,+24.4963
2012-01-01 09:38:00 EST,+2.91737,+1.30273,+68,+68.3645,+24.5649
2012-01-01 09:39:00 EST,+2.91885,+1.30239,+68,+68.1981,+24.6335
2012-01-01 09:40:00 EST,+2.92033,+1.30206,+68,+68.058,+24.702
2012-01-01 09:41:00 EST,+2.92181,+1.30172,+68,+67.9397,+24.7705
2012-01-01 09:42:00 EST,+2.92329,+1.30138,+68,+67.8399,+24.8389
2012-01-01 09:43:00 EST,+2.92478,+1.30105,+68,+67.7553,+24.9073
2012-01-01 09:44:00 EST,+2.92626,+1.30071,+68,+67.6836,+24.9756
2012-01-01 09:45:00 EST,+2.92774,+1.30037,+68,+67.6226,+25.0439
2012-01-01 09:46:00 EST,+2.92922,+1.30004,+68,+67.5707,+25.1121
2012-01-01 09:47:00 EST,+2.93071,+1.2997,+68,+67.5262,+25.1803
2012-01-01 09:48:00 EST,+2.93219,+1.29937,+68,+67.4881,+25.2484
2012-01-01 09:49:00 EST,+2.93367,+1.29903,+68,+67.4552,+25.3165
2012-01-01 09:50:00 EST,+2.93516,+1.2987,+68,+67.4268,+25.3845
2012-01-01 09:51:00 EST,+2.93664,+1.29836,+68,+67.4021,+25.4525
2012-01-01 09:52:00 EST,+2.93813,+1.29803,+68,+67.3805,+25.5204
2012-01-01 09:53:00 EST,+2.93961,+1.29769,+68,+67.3615,+25.5883
2012-01-01 09:54:00 EST,+2.9411,+1.29736,+68,+67.3447,+25.6561
2012-01-01 09:55:00 EST,+2.94259,+1.29703,+68,+67.3297,+25.7239
2012-01-01 09:56:00 EST,+2.94407,+1.29669,+68,+67.3162,+25.7916
2012-01-01 09:57:00 EST,+2.94556,+1.29636,+68,+67.3041,+25.8593
2012-01-01 09:58:00 EST,+2.94705,+1.29603,+68,+67.2931,+25.9269
2012-01-01 09:59:00 EST,+2.94854,+1.29569,+68,+67.283,+25.9945
2012-01-01 10:00:00 EST,+2.95003,+1.29536,+68,+67.2736,+26.062
2012-01-01 10:01:00 EST,+2.95204,+1.29491,+68,+67.2649,+26.1531
2012-01-01 10:02:00 EST,+2.95403,+1.29447,+68,+67.2569,+26.2433
2012-01-01 10:03:00 EST,+2.95601,+1.29403,+68,+67.2494,+26.3327
2012-01-01 10:04:00 EST,+2.95798,+1.29359,+68,+67.2423,+26.4212
2012-01-01 10:05:00 EST,+2.95992,+1.29316,+68,+67.2356,+26.5089
2012-01-01 10:06:00 EST,+2.96185,+1.29273,+68,+67.2292,+26.5957
2012-01-01 10:07:00 EST,+2.96377,+1.29231,+68,+67.2274,+26.6817
2012-01-01 10:08:00 EST,+2.96567,+1.29189,+68,+67.2252,+26.7668
2012-01-01 10:09:00 EST,+2.96755,+1.29148,+68,+67.2228,+26.8511
2012-01-01 10:10:00 EST,+2.96942,+1.29107,+68,+67.2202,+26.9345
2012-01-01 10:11:00 EST,+2.97126,+1.29066,+68,+67.2174,+27.0171
2012-01-01 10:12:00 EST,+2.9731,+1.29026,+68,+67.2145,+27.0988
2012-01-01 10:13:00 EST,+2.97491,+1.28986,+68,+67.2116,+27.1797
2012-01-01 10:14:00 EST,+2.97671,+1.28946,+68,+67.2085,+27.2597
2012-01-01 10:15:00 EST,+2.97849,+1.28907,+68,+67.2054,+27.3389
2012-01-01 10:16:00 EST,+2.98026,+1.28869,+68,+67.2022,+27.4172
2012-01-01 10:17:00 EST,+2.98201,+1.28831,+68,+67.1989,+27.4947
2012-01-01 10:18:00 EST,+2.98374,+1.28793,+68,+67.1957,+27.5713
2012-01-01 10:19:00 EST,+2.98545,+1.28756,+68,+67.1924,+27.6471
2012-01-01 10:20:00 EST,+2.98715,+1.28719,+68,+67.1892,+27.722
2012-01-01 10:21:00 EST,+2.98883,+1.28682,+68,+67.1859,+27.7961
2012-01-01 10:22:00 EST,+2.99049,+1.28646,+68,+67.1826,+27.8693
2012-01-01 10:23:00 EST,+2.99214,+1.28611,+68,+67.1793,+27.9417
2012-01-01 10:24:00 EST,+2.99377,+1.28575,+68,+67.176,+28.0132
2012-01-01 10:25:00 EST,+2.99538,+1.28541,+68,+67.1728,+28.0839
2012-01-01 10:26:00 EST,+2.99697,+1.28506,+68,+67.1695,+28.1537
2012-01-01 10:27:00 EST,+2.99855,+1.28472,+68,+67.1663,+28.2227
2012-01-01 10:28:00 EST,+3.00011,+1.28439,+68,+67.163,+28.2908
2012-01-01 10:29:00 EST,+3.00165,+1.28406,+68,+67.1598,+28.3581
2012-01-01 10:30:00 EST,+3.00317,+1.28373,+68,+67.1566,+28.4245
2012-01-01 10:31:00 EST,+3.00468,+1.28341,+68,+67.1535,+28.4901
2012-01-01 10:32:00 EST,+3.00616,+1.28309,+68,+67.1503,+28.5548
2012-01-01 10:33:00 EST,+3.00763,+1.28277,+68,+67.1471,+28.6187
2012-01-01 10:34:00 EST,+3.00909,+1.28246,+68,+67.144,+28.6817
2012-01-01 10:35:00 EST,+3.01052,+1.28216,+68,+67.1409,+28.7439
2012-01-01 10:36:00 EST,+3.01193,+1.28186,+68,+67.1378,+28.8052
2012-01-01 10:37:00 EST,+3.01333,+1.28156,+68,+67.1347,+28.8657
2012-01-01 10:38:00 EST,+3.01471,+1.28126,+68,+67.1317,+28.9253
2012-01-01 10:39:00 EST,+3.01607,+1.28097,+68,+67.1286,+28.9841
2012-01-01 10:40:00 EST,+3.01741,+1.28069,+68,+67.1256,+29.042
2012-01-01 10:41:00 EST,+3.01874,+1.28041,+68,+67.1226,+29.0991
2012-01-01 10:42:00 EST,+3.02004,+1.28013,+68,+67.1196,+29.1553
2012-01-01 10:43:00 EST,+3.02133,+1.27986,+68,+67.1167,+29.2107
2012-01-01 10:44:00 EST,+3.0226,+1.27959,+68,+67.1137,+29.2652
2012-01-01 10:45:00 EST,+3.02385,+1.27933,+68,+67.1107,+29.3189
2012-01-01 10:46:00 EST,+3.02508,+1.27907,+68,+67.1078,+29.3717
2012-01-01 10:47:00 EST,+3.02629,+1.27881,+68,+67.1049,+29.4237
2012-01-01 10:48:00 EST,+3.02749,+1.27856,+68,+67.102,+29.4748
